order_number,discount_code,created_at,lineitem_name,athlete_name,product_name,is_game_jersey,has_jersey20,base_royalty,final_royalty,month_year,import_id
#1193,LABRATO10,4/6/2023 16:05,Matthew Labrato | Mural & Patch V-neck T-shirt - Black / S,Matthew Labrato,Mural & Patch V-neck T-shirt - Black / S,FALSE,FALSE,5,5,2023-04,#1193_0_1762470585414
#1193,None,4/6/2023 16:05,Matthew Labrato | Mural & Patch T-shirt - Black / 2XL,Matthew Labrato,Mural & Patch T-shirt - Black / 2XL,FALSE,FALSE,5,5,2023-04,#1193_1_1762470585414
#1193,None,4/6/2023 16:05,Matthew Labrato | Mural Shirt - White / S,Matthew Labrato,Mural Shirt - White / S,FALSE,FALSE,5,5,2023-04,#1193_2_1762470585414
#1192,LABRATO10,4/6/2023 16:00,Matthew Labrato | Mural Shirt - Black / M,Matthew Labrato,Mural Shirt - Black / M,FALSE,FALSE,5,5,2023-04,#1192_0_1762470585414
#1192,None,4/6/2023 16:00,Matthew Labrato | Long Sleeve Shirt - White / M,Matthew Labrato,Long Sleeve Shirt - White / M,FALSE,FALSE,5,5,2023-04,#1192_1_1762470585414
#1192,None,4/6/2023 16:00,Matthew Labrato | Hoodie - Black / M,Matthew Labrato,Hoodie - Black / M,FALSE,FALSE,5,5,2023-04,#1192_2_1762470585414
#1191,None,4/5/2023 15:26,Chase Saldate | Chase Your Dream Crewneck Sweatshirt - Black / XL,Chase Saldate,Chase Your Dream Crewneck Sweatshirt - Black / XL,FALSE,FALSE,5,5,2023-04,#1191_0_1762470585414
#1191,None,4/5/2023 15:26,Chase Saldate | Chase Your Dream Patch Crop Top - Black / XS/SM,Chase Saldate,Chase Your Dream Patch Crop Top - Black / XS/SM,FALSE,FALSE,5,5,2023-04,#1191_1_1762470585414
#1190,None,4/5/2023 8:15,Mackenzie Morgan | Mural Shirt - White / 2XL,Mackenzie Morgan,Mural Shirt - White / 2XL,FALSE,FALSE,5,5,2023-04,#1190_0_1762470585414
#1189,None,4/3/2023 15:48,Serrel Smith | Mural & Patch V-neck T-shirt - Black / M,Serrel Smith,Mural & Patch V-neck T-shirt - Black / M,FALSE,FALSE,5,5,2023-04,#1189_0_1762470585415
#1188,None,4/2/2023 19:50,Josh Guilford | Mural Shirt - Black / 2XL,Josh Guilford,Mural Shirt - Black / 2XL,FALSE,FALSE,5,5,2023-04,#1188_0_1762470585415
#1187,PURNELL10,3/28/2023 10:46,Blake Purnell | Player Patch T-shirt - Black / XL,Blake Purnell,Player Patch T-shirt - Black / XL,FALSE,FALSE,5,5,2023-03,#1187_0_1762470585415
#1186,None,3/28/2023 10:30,Blake Purnell | Mural & Patch V-neck T-shirt - Light Heather Grey / L,Blake Purnell,Mural & Patch V-neck T-shirt - Light Heather Grey / L,FALSE,FALSE,5,5,2023-03,#1186_0_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Crewneck Sweatshirt - Black / 3XL,Josh Guilford,Mural Crewneck Sweatshirt - Black / 3XL,FALSE,FALSE,5,5,2023-03,#1185_0_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Hoodie - White / XL,Josh Guilford,Mural Hoodie - White / XL,FALSE,FALSE,5,5,2023-03,#1185_1_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Hoodie - Carbon Grey / 2XL,Josh Guilford,Mural Hoodie - Carbon Grey / 2XL,FALSE,FALSE,5,5,2023-03,#1185_2_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Hoodie - White / S,Josh Guilford,Mural Hoodie - White / S,FALSE,FALSE,5,5,2023-03,#1185_3_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Player Patch T-shirt - White / 2XL,Josh Guilford,Player Patch T-shirt - White / 2XL,FALSE,FALSE,5,5,2023-03,#1185_4_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Shirt - Black / XL,Josh Guilford,Mural Shirt - Black / XL,FALSE,FALSE,5,5,2023-03,#1185_5_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Shirt - Sport Grey / M,Josh Guilford,Mural Shirt - Sport Grey / M,FALSE,FALSE,5,5,2023-03,#1185_6_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Shirt - White / 2XL,Josh Guilford,Mural Shirt - White / 2XL,FALSE,FALSE,5,5,2023-03,#1185_7_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Shirt - Black / 2XL,Josh Guilford,Mural Shirt - Black / 2XL,FALSE,FALSE,5,5,2023-03,#1185_8_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Shirt - White / S,Josh Guilford,Mural Shirt - White / S,FALSE,FALSE,5,5,2023-03,#1185_9_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Hoodie - Black / XL,Josh Guilford,Mural Hoodie - Black / XL,FALSE,FALSE,5,5,2023-03,#1185_10_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Hoodie - Carbon Grey / M,Josh Guilford,Mural Hoodie - Carbon Grey / M,FALSE,FALSE,5,5,2023-03,#1185_11_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Mural Hoodie - White / M,Josh Guilford,Mural Hoodie - White / M,FALSE,FALSE,5,5,2023-03,#1185_12_1762470585415
#1185,None,3/26/2023 10:50,Josh Guilford | Player Patch Crop Top - Black / XS/SM,Josh Guilford,Player Patch Crop Top - Black / XS/SM,FALSE,FALSE,5,5,2023-03,#1185_13_1762470585415
#1184,None,3/25/2023 0:14,Blake Purnell | Jersey Style Mural Shirt - Black / L,Blake Purnell,Jersey Style Mural Shirt - Black / L,FALSE,FALSE,5,5,2023-03,#1184_0_1762470585415
#1183,PURNELL10,3/24/2023 18:44,Blake Purnell | Mural & Patch T-shirt - Black / S,Blake Purnell,Mural & Patch T-shirt - Black / S,FALSE,FALSE,5,5,2023-03,#1183_0_1762470585415
#1183,None,3/24/2023 18:44,Blake Purnell | Mural & Patch T-shirt - Black / 3XL,Blake Purnell,Mural & Patch T-shirt - Black / 3XL,FALSE,FALSE,5,5,2023-03,#1183_1_1762470585415
#1183,None,3/24/2023 18:44,Blake Purnell | Long Sleeve Shirt - Black / S,Blake Purnell,Long Sleeve Shirt - Black / S,FALSE,FALSE,5,5,2023-03,#1183_2_1762470585415
#1183,None,3/24/2023 18:44,Blake Purnell | Mural & Patch T-shirt - Black / 2XL,Blake Purnell,Mural & Patch T-shirt - Black / 2XL,FALSE,FALSE,5,5,2023-03,#1183_3_1762470585415
#1182,PURNELL10,3/24/2023 12:25,Blake Purnell | Mural Shirt - Sport Grey / M,Blake Purnell,Mural Shirt - Sport Grey / M,FALSE,FALSE,5,5,2023-03,#1182_0_1762470585415
#1181,RELLO10,3/22/2023 10:18,Serrel Smith | Mural & Patch Performance Shirt - Solid Black Triblend / M,Serrel Smith,Mural & Patch Performance Shirt - Solid Black Triblend / M,FALSE,FALSE,5,5,2023-03,#1181_0_1762470585415
#1181,None,3/22/2023 10:18,Serrel Smith | Mural Hoodie - Black / L,Serrel Smith,Mural Hoodie - Black / L,FALSE,FALSE,5,5,2023-03,#1181_1_1762470585415
#1180,KILFOYL10,3/21/2023 6:19,Lexi Kilfoyl | Mural Hoodie - Carbon Grey / 3XL,Lexi Kilfoyl,Mural Hoodie - Carbon Grey / 3XL,FALSE,FALSE,5,5,2023-03,#1180_0_1762470585415
#1180,None,3/21/2023 6:19,Lexi Kilfoyl | Mural & Patch V-neck T-shirt - Light Heather Grey / 2XL,Lexi Kilfoyl,Mural & Patch V-neck T-shirt - Light Heather Grey / 2XL,FALSE,FALSE,5,5,2023-03,#1180_1_1762470585415
#1179,None,3/16/2023 15:33,Lexi Kilfoyl | Player Patch T-shirt - Sport Grey / 2XL,Lexi Kilfoyl,Player Patch T-shirt - Sport Grey / 2XL,FALSE,FALSE,5,5,2023-03,#1179_0_1762470585415
#1179,None,3/16/2023 15:33,Lexi Kilfoyl | Mural & Patch V-neck T-shirt - Black / 2XL,Lexi Kilfoyl,Mural & Patch V-neck T-shirt - Black / 2XL,FALSE,FALSE,5,5,2023-03,#1179_1_1762470585415
#1179,None,3/16/2023 15:33,Lexi Kilfoyl | Mural & Patch T-shirt - Sport Grey / M,Lexi Kilfoyl,Mural & Patch T-shirt - Sport Grey / M,FALSE,FALSE,5,5,2023-03,#1179_2_1762470585415
#1179,None,3/16/2023 15:33,Lexi Kilfoyl | Mural Shirt - Black / S,Lexi Kilfoyl,Mural Shirt - Black / S,FALSE,FALSE,5,5,2023-03,#1179_3_1762470585415
#1178,None,3/15/2023 19:13,Chase Saldate | Mural Long Sleeve Shirt - Black / M,Chase Saldate,Mural Long Sleeve Shirt - Black / M,FALSE,FALSE,5,5,2023-03,#1178_0_1762470585415
#1177,KILFOYL10,3/15/2023 10:10,Lexi Kilfoyl | Mural Hoodie - Black / XL,Lexi Kilfoyl,Mural Hoodie - Black / XL,FALSE,FALSE,5,5,2023-03,#1177_0_1762470585415
#1176,None,3/15/2023 9:21,Lexi Kilfoyl | Mural Shirt - Black / 2XL,Lexi Kilfoyl,Mural Shirt - Black / 2XL,FALSE,FALSE,5,5,2023-03,#1176_0_1762470585415
#1176,None,3/15/2023 9:21,Lexi Kilfoyl | Long Sleeve Shirt - Black / 2XL,Lexi Kilfoyl,Long Sleeve Shirt - Black / 2XL,FALSE,FALSE,5,5,2023-03,#1176_1_1762470585415
#1176,None,3/15/2023 9:21,Lexi Kilfoyl | Player Patch V-neck T-shirt - Black / XL,Lexi Kilfoyl,Player Patch V-neck T-shirt - Black / XL,FALSE,FALSE,5,5,2023-03,#1176_2_1762470585415
#1175,KILFOYL10,3/14/2023 18:18,Lexi Kilfoyl | Mural Hoodie - Black / XL,Lexi Kilfoyl,Mural Hoodie - Black / XL,FALSE,FALSE,5,5,2023-03,#1175_0_1762470585415
#1174,None,3/14/2023 17:42,Lexi Kilfoyl | Player Patch Crop Top - Black / M/L,Lexi Kilfoyl,Player Patch Crop Top - Black / M/L,FALSE,FALSE,5,5,2023-03,#1174_0_1762470585415
#1173,None,3/14/2023 17:16,Lexi Kilfoyl | Mural Hoodie - Black / 2XL,Lexi Kilfoyl,Mural Hoodie - Black / 2XL,FALSE,FALSE,5,5,2023-03,#1173_0_1762470585415
#1172,None,3/14/2023 16:27,Lexi Kilfoyl | Mural & Patch T-shirt - Black / M,Lexi Kilfoyl,Mural & Patch T-shirt - Black / M,FALSE,FALSE,5,5,2023-03,#1172_0_1762470585415
#1171,None,3/14/2023 16:09,Lexi Kilfoyl | Mural Hoodie - Carbon Grey / S,Lexi Kilfoyl,Mural Hoodie - Carbon Grey / S,FALSE,FALSE,5,5,2023-03,#1171_0_1762470585415
#1171,None,3/14/2023 16:09,Lexi Kilfoyl | Mural Shirt - Sport Grey / S,Lexi Kilfoyl,Mural Shirt - Sport Grey / S,FALSE,FALSE,5,5,2023-03,#1171_1_1762470585415
#1170,None,3/13/2023 19:18,Chase Saldate | Chase Your Dream V-neck T-shirt - Crystal Blue / M,Chase Saldate,Chase Your Dream V-neck T-shirt - Crystal Blue / M,FALSE,FALSE,5,5,2023-03,#1170_0_1762470585415
#1170,None,3/13/2023 19:18,Chase Saldate | Chase Your Dream V-neck T-shirt - Black / M,Chase Saldate,Chase Your Dream V-neck T-shirt - Black / M,FALSE,FALSE,5,5,2023-03,#1170_1_1762470585415
#1170,None,3/13/2023 19:18,Chase Saldate | Chase Your Dream Hoodie - White / S,Chase Saldate,Chase Your Dream Hoodie - White / S,FALSE,FALSE,5,5,2023-03,#1170_2_1762470585415
#1170,None,3/13/2023 19:18,Chase Saldate | Chase Your Dream Hoodie - Black / S,Chase Saldate,Chase Your Dream Hoodie - Black / S,FALSE,FALSE,5,5,2023-03,#1170_3_1762470585415
#1170,None,3/13/2023 19:18,Chase Saldate | Chase Your Dream Patch T-shirt - Black / 2XL,Chase Saldate,Chase Your Dream Patch T-shirt - Black / 2XL,FALSE,FALSE,5,5,2023-03,#1170_4_1762470585415
#1169,None,3/12/2023 19:49,Nina Rickards | Jersey Style Mural Shirt - Sport Grey / L,Nina Rickards,Jersey Style Mural Shirt - Sport Grey / L,FALSE,FALSE,5,5,2023-03,#1169_0_1762470585415
#1168,None,3/11/2023 8:47,Andrei Iosivas | Mural & Patch T-shirt - Black / L,Andrei Iosivas,Mural & Patch T-shirt - Black / L,FALSE,FALSE,5,5,2023-03,#1168_0_1762470585415
#1168,None,3/11/2023 8:47,Andrei Iosivas | Mural & Patch T-shirt - White / M,Andrei Iosivas,Mural & Patch T-shirt - White / M,FALSE,FALSE,5,5,2023-03,#1168_1_1762470585415
#1167,None,3/11/2023 8:28,Nina Rickards | Jersey Style Mural Shirt - Sport Grey / L,Nina Rickards,Jersey Style Mural Shirt - Sport Grey / L,FALSE,FALSE,5,5,2023-03,#1167_0_1762470585415
#1166,None,3/9/2023 20:49,Nina Rickards | Jersey Style Mural Shirt - White / M,Nina Rickards,Jersey Style Mural Shirt - White / M,FALSE,FALSE,5,5,2023-03,#1166_0_1762470585415
#1165,None,3/8/2023 8:05,Chase Saldate | Chase Your Dream T-shirt - Navy / L,Chase Saldate,Chase Your Dream T-shirt - Navy / L,FALSE,FALSE,5,5,2023-03,#1165_0_1762470585415
#1164,None,2/26/2023 19:29,Josh Guilford | Mural & Patch V-neck T-shirt - Light Heather Grey / S,Josh Guilford,Mural & Patch V-neck T-shirt - Light Heather Grey / S,FALSE,FALSE,5,5,2023-02,#1164_0_1762470585415
#1163,TEST100,2/24/2023 14:28,Chase Saldate | Chase Your Dream Sticker Sheet,Chase Saldate,Chase Your Dream Sticker Sheet,FALSE,FALSE,5,5,2023-02,#1163_0_1762470585415
#1163,None,2/24/2023 14:28,Chase Saldate | Chase Your Dream Performance Shirt - Charcoal-Black Triblend / 2XL,Chase Saldate,Chase Your Dream Performance Shirt - Charcoal-Black Triblend / 2XL,FALSE,FALSE,5,5,2023-02,#1163_1_1762470585415
#1162,RELLO10,2/22/2023 23:23,Serrel Smith | Mural Long Sleeve Shirt - Silver / S,Serrel Smith,Mural Long Sleeve Shirt - Silver / S,FALSE,FALSE,5,5,2023-02,#1162_0_1762470585415
#1162,None,2/22/2023 23:23,Serrel Smith | Player Patch T-shirt - Black / S,Serrel Smith,Player Patch T-shirt - Black / S,FALSE,FALSE,5,5,2023-02,#1162_1_1762470585415
#1161,GUILFORD25,2/22/2023 13:12,Josh Guilford | Mural & Patch T-shirt - Black / XL,Josh Guilford,Mural & Patch T-shirt - Black / XL,FALSE,FALSE,5,5,2023-02,#1161_0_1762470585415
#1161,None,2/22/2023 13:12,Josh Guilford | Mural Hoodie - White / XL,Josh Guilford,Mural Hoodie - White / XL,FALSE,FALSE,5,5,2023-02,#1161_1_1762470585415
#1160,None,2/22/2023 9:37,Josh Guilford | Player Patch T-shirt - White / 2XL,Josh Guilford,Player Patch T-shirt - White / 2XL,FALSE,FALSE,5,5,2023-02,#1160_0_1762470585415
#1159,None,2/21/2023 14:35,Josh Guilford | Player Patch T-shirt - Sport Grey / XL,Josh Guilford,Player Patch T-shirt - Sport Grey / XL,FALSE,FALSE,5,5,2023-02,#1159_0_1762470585415
#1159,None,2/21/2023 14:35,Josh Guilford | Mural Long Sleeve Shirt - Black / M,Josh Guilford,Mural Long Sleeve Shirt - Black / M,FALSE,FALSE,5,5,2023-02,#1159_1_1762470585415
#1159,None,2/21/2023 14:35,Josh Guilford | Mural Shirt - Black / XL,Josh Guilford,Mural Shirt - Black / XL,FALSE,FALSE,5,5,2023-02,#1159_2_1762470585415
#1159,None,2/21/2023 14:35,Josh Guilford | Mural Hoodie - Carbon Grey / 2XL,Josh Guilford,Mural Hoodie - Carbon Grey / 2XL,FALSE,FALSE,5,5,2023-02,#1159_3_1762470585415
#1158,None,2/21/2023 13:42,Josh Guilford | Mural Shirt - White / 2XL,Josh Guilford,Mural Shirt - White / 2XL,FALSE,FALSE,5,5,2023-02,#1158_0_1762470585415
#1157,None,2/18/2023 22:24,Andrew Stokes | Mural Hoodie - White / M,Andrew Stokes,Mural Hoodie - White / M,FALSE,FALSE,5,5,2023-02,#1157_0_1762470585415
#1156,None,2/17/2023 19:47,Serrel Smith | Mural Long Sleeve Shirt - Heather Grey / S,Serrel Smith,Mural Long Sleeve Shirt - Heather Grey / S,FALSE,FALSE,5,5,2023-02,#1156_0_1762470585415
#1155,DREAM10,2/17/2023 13:32,Chase Saldate | Chase Your Dream Crewneck Sweatshirt - Black / M,Chase Saldate,Chase Your Dream Crewneck Sweatshirt - Black / M,FALSE,FALSE,5,5,2023-02,#1155_0_1762470585415
#1155,None,2/17/2023 13:32,Chase Saldate | Chase Your Dream Performance Shirt - Solid Black Triblend / XL,Chase Saldate,Chase Your Dream Performance Shirt - Solid Black Triblend / XL,FALSE,FALSE,5,5,2023-02,#1155_1_1762470585415
#1154,None,2/16/2023 23:10,Chase Saldate | Chase Your Dream Sticker Sheet,Chase Saldate,Chase Your Dream Sticker Sheet,FALSE,FALSE,5,5,2023-02,#1154_0_1762470585415
#1154,None,2/16/2023 23:10,Chase Saldate | Chase Your Dream Sticker - 3″×3″,Chase Saldate,Chase Your Dream Sticker - 3″×3″,FALSE,FALSE,5,5,2023-02,#1154_1_1762470585415
#1153,None,2/16/2023 20:45,Chase Saldate | Chase Your Dream Patch Sticker - 3″×3″,Chase Saldate,Chase Your Dream Patch Sticker - 3″×3″,FALSE,FALSE,5,5,2023-02,#1153_0_1762470585415
#1153,None,2/16/2023 20:45,Chase Saldate | Chase Your Dream T-shirt - Navy / XL,Chase Saldate,Chase Your Dream T-shirt - Navy / XL,FALSE,FALSE,5,5,2023-02,#1153_1_1762470585415
#1152,HALTER25,2/16/2023 20:00,Colby Halter | Mural & Patch T-shirt - Black / M,Colby Halter,Mural & Patch T-shirt - Black / M,FALSE,FALSE,5,5,2023-02,#1152_0_1762470585415
#1152,None,2/16/2023 20:00,Colby Halter | Mural & Patch T-shirt - Black / XL,Colby Halter,Mural & Patch T-shirt - Black / XL,FALSE,FALSE,5,5,2023-02,#1152_1_1762470585415
#1152,None,2/16/2023 20:00,Colby Halter | Mural Hoodie - Black / M,Colby Halter,Mural Hoodie - Black / M,FALSE,FALSE,5,5,2023-02,#1152_2_1762470585415
#1151,None,2/16/2023 19:20,Serrel Smith | Mural Hoodie - White / L,Serrel Smith,Mural Hoodie - White / L,FALSE,FALSE,5,5,2023-02,#1151_0_1762470585415
#1150,None,2/16/2023 14:12,Chase Saldate | Chase Your Dream T-shirt - Black / L,Chase Saldate,Chase Your Dream T-shirt - Black / L,FALSE,FALSE,5,5,2023-02,#1150_0_1762470585415
#1149,RELLO10,2/13/2023 19:11,Serrel Smith | Mural Long Sleeve Shirt - Heather Grey / L,Serrel Smith,Mural Long Sleeve Shirt - Heather Grey / L,FALSE,FALSE,5,5,2023-02,#1149_0_1762470585415
#1149,None,2/13/2023 19:11,Serrel Smith | Mural Shirt - Sport Grey / M,Serrel Smith,Mural Shirt - Sport Grey / M,FALSE,FALSE,5,5,2023-02,#1149_1_1762470585415
#1149,None,2/13/2023 19:11,Serrel Smith | Mural Shirt - Black / L,Serrel Smith,Mural Shirt - Black / L,FALSE,FALSE,5,5,2023-02,#1149_2_1762470585415
#1148,BRASWELL10,2/9/2023 12:49,Jonah Braswell | Mural Shirt - White / XL,Jonah Braswell,Mural Shirt - White / XL,FALSE,FALSE,5,5,2023-02,#1148_0_1762470585415
#1147,BRASWELL10,2/6/2023 14:09,Jonah Braswell | Mural & Patch T-shirt - Black / S,Jonah Braswell,Mural & Patch T-shirt - Black / S,FALSE,FALSE,5,5,2023-02,#1147_0_1762470585415
#1146,BRASWELL10,2/6/2023 7:41,Jonah Braswell | Mural Shirt - White / S,Jonah Braswell,Mural Shirt - White / S,FALSE,FALSE,5,5,2023-02,#1146_0_1762470585415
#1145,None,2/4/2023 19:27,Jonah Braswell | Mural & Patch V-neck T-shirt - Black / M,Jonah Braswell,Mural & Patch V-neck T-shirt - Black / M,FALSE,FALSE,5,5,2023-02,#1145_0_1762470585415
#1144,BRASWELL10,2/4/2023 19:19,Jonah Braswell | Mural Shirt - White / M,Jonah Braswell,Mural Shirt - White / M,FALSE,FALSE,5,5,2023-02,#1144_0_1762470585415
#1143,None,2/4/2023 18:40,Jonah Braswell | Mural & Patch T-shirt - White / M,Jonah Braswell,Mural & Patch T-shirt - White / M,FALSE,FALSE,5,5,2023-02,#1143_0_1762470585415
#1142,BRASWELL10,2/4/2023 16:12,Jonah Braswell | Mural & Patch T-shirt - Black / L,Jonah Braswell,Mural & Patch T-shirt - Black / L,FALSE,FALSE,5,5,2023-02,#1142_0_1762470585415
#1141,None,2/4/2023 15:40,Jonah Braswell | Player Patch T-shirt - White / S,Jonah Braswell,Player Patch T-shirt - White / S,FALSE,FALSE,5,5,2023-02,#1141_0_1762470585415
#1140,None,2/4/2023 14:25,Jonah Braswell | Mural & Patch T-shirt - White / S,Jonah Braswell,Mural & Patch T-shirt - White / S,FALSE,FALSE,5,5,2023-02,#1140_0_1762470585415
#1139,None,2/2/2023 14:55,Serrel Smith | Mural Shirt - Black / XL,Serrel Smith,Mural Shirt - Black / XL,FALSE,FALSE,5,5,2023-02,#1139_0_1762470585415
#1139,None,2/2/2023 14:55,Serrel Smith | Mural Shirt - White / XL,Serrel Smith,Mural Shirt - White / XL,FALSE,FALSE,5,5,2023-02,#1139_1_1762470585415
#1138,None,2/2/2023 9:58,Colby Halter | Mural & Patch T-shirt - Sport Grey / M,Colby Halter,Mural & Patch T-shirt - Sport Grey / M,FALSE,FALSE,5,5,2023-02,#1138_0_1762470585415
#1137,None,2/1/2023 15:44,Jonah Braswell | Mural & Patch T-shirt - White / S,Jonah Braswell,Mural & Patch T-shirt - White / S,FALSE,FALSE,5,5,2023-02,#1137_0_1762470585415
#1136,None,1/31/2023 21:44,Jonah Braswell | Mural & Patch T-shirt - White / M,Jonah Braswell,Mural & Patch T-shirt - White / M,FALSE,FALSE,5,5,2023-01,#1136_0_1762470585415
#1135,None,1/31/2023 21:17,Colby Halter | Mural Hoodie - Team Royal / S,Colby Halter,Mural Hoodie - Team Royal / S,FALSE,FALSE,5,5,2023-01,#1135_0_1762470585415
#1134,None,1/31/2023 20:45,Jonah Braswell | Mural & Patch T-shirt - Black / M,Jonah Braswell,Mural & Patch T-shirt - Black / M,FALSE,FALSE,5,5,2023-01,#1134_0_1762470585415
#1133,None,1/29/2023 17:24,Jonah Braswell | Mural Shirt - Black / L,Jonah Braswell,Mural Shirt - Black / L,FALSE,FALSE,5,5,2023-01,#1133_0_1762470585415
#1132,None,1/24/2023 20:00,Mackenzie Morgan | Mural Shirt - Black / M,Mackenzie Morgan,Mural Shirt - Black / M,FALSE,FALSE,5,5,2023-01,#1132_0_1762470585415
#1131,None,1/16/2023 17:50,Luke Schoonmaker | Mural & Patch Performance Shirt - Solid Black Triblend / 3XL,Luke Schoonmaker,Mural & Patch Performance Shirt - Solid Black Triblend / 3XL,FALSE,FALSE,5,5,2023-01,#1131_0_1762470585415
#1130,None,1/13/2023 14:42,Jonah Braswell | Mural Shirt - Sport Grey / XL,Jonah Braswell,Mural Shirt - Sport Grey / XL,FALSE,FALSE,5,5,2023-01,#1130_0_1762470585415
#1129,None,1/10/2023 19:20,Jonah Braswell | Mural Shirt - White / XL,Jonah Braswell,Mural Shirt - White / XL,FALSE,FALSE,5,5,2023-01,#1129_0_1762470585415
#1129,None,1/10/2023 19:20,Jonah Braswell | Mural Shirt - Black / XL,Jonah Braswell,Mural Shirt - Black / XL,FALSE,FALSE,5,5,2023-01,#1129_1_1762470585415
#1128,None,1/1/2023 17:57,Duece Watts | Mural & Patch T-shirt - Sport Grey / XL,Duece Watts,Mural & Patch T-shirt - Sport Grey / XL,FALSE,FALSE,5,5,2023-01,#1128_0_1762470585415
#1127,None,12/26/2022 17:46,Eugene Mandel Jr. | Mural Hoodie - Black / XL,Eugene Mandel Jr.,Mural Hoodie - Black / XL,FALSE,FALSE,5,5,2022-12,#1127_0_1762470585415
#1126,None,12/23/2022 21:52,Andrei Iosivas | Mural & Patch Organic Crop Top - White / S,Andrei Iosivas,Mural & Patch Organic Crop Top - White / S,FALSE,FALSE,5,5,2022-12,#1126_0_1762470585415
#1125,ABBY10,12/23/2022 11:24,Abby Casiano | Mural Hoodie - Black / M,Abby Casiano,Mural Hoodie - Black / M,FALSE,FALSE,5,5,2022-12,#1125_0_1762470585415
#1125,None,12/23/2022 11:24,Abby Casiano | Mural & Patch V-neck T-shirt - Light Heather Grey / XL,Abby Casiano,Mural & Patch V-neck T-shirt - Light Heather Grey / XL,FALSE,FALSE,5,5,2022-12,#1125_1_1762470585415
#1125,None,12/23/2022 11:24,Abby Casiano | Mural & Patch T-shirt - Black / XL,Abby Casiano,Mural & Patch T-shirt - Black / XL,FALSE,FALSE,5,5,2022-12,#1125_2_1762470585415
#1124,None,12/21/2022 15:22,Gunnar Greenwald | Mural & Patch Performance Shirt - Solid Black Triblend / L,Gunnar Greenwald,Mural & Patch Performance Shirt - Solid Black Triblend / L,FALSE,FALSE,5,5,2022-12,#1124_0_1762470585415
#1123,MANDEL10,12/20/2022 20:46,Eugene Mandel Jr. | Mural Hoodie - Black / S,Eugene Mandel Jr.,Mural Hoodie - Black / S,FALSE,FALSE,5,5,2022-12,#1123_0_1762470585415
#1123,None,12/20/2022 20:46,Eugene Mandel Jr. | Mural Long Sleeve Shirt - Black / M,Eugene Mandel Jr.,Mural Long Sleeve Shirt - Black / M,FALSE,FALSE,5,5,2022-12,#1123_1_1762470585415
#1123,None,12/20/2022 20:46,Eugene Mandel Jr. | Mural Long Sleeve Shirt - Black / 2XL,Eugene Mandel Jr.,Mural Long Sleeve Shirt - Black / 2XL,FALSE,FALSE,5,5,2022-12,#1123_2_1762470585415
#1122,MANDEL10,12/17/2022 10:23,Eugene Mandel Jr. | Mural Hoodie - Black / L,Eugene Mandel Jr.,Mural Hoodie - Black / L,FALSE,FALSE,5,5,2022-12,#1122_0_1762470585415
#1122,None,12/17/2022 10:23,Eugene Mandel Jr. | Mural Long Sleeve Shirt - Black / L,Eugene Mandel Jr.,Mural Long Sleeve Shirt - Black / L,FALSE,FALSE,5,5,2022-12,#1122_1_1762470585415
